"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index"
"1","bs_42a.CSV",12.0421441283812,40,10.775,7.05602609739525,25,8.72206254277049,25.457,18.192275,6.52078597976426,8.15503875968992,0,0.7,890.925974397411,18.8294085250116,23.1598650470082,7.2936069582133,"bs_42a.CSV",10.8722862962544,7.80954167890885,6.0842765290398,93.9157234709602,25.457,470.575,4.9,0.95637280316593
