"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index"
"1","dnr_87_3.CSV",5.88715040230106,40,5.45,2.17783265059185,15,2.66411336095144,14.827,7.90795,5.03770403030477,8.01529636711281,1,0.6890625,7.29372679245475,1.83027704269587,1.98590350708065,2.6601847627176,"dnr_87_3.CSV",5.18430343716434,2.01997582695636,19.2978654242063,80.7021345757937,14.827,461.55,2.375,0.803008647669415
