"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index"
"1","bs_40_e.CSV",9.03677414460192,40,6.925,4.96915768960394,23,6.55128804129386,25.83,18.937875,6.81785717140906,8.07326007326007,0,0.663888888888889,1692.13271357963,29.3148416323897,28.857802647595,6.82035476627283,"bs_40_e.CSV",7.18827181471512,6.36252278278744,3.24995930768813,96.7500406923119,25.83,460.875,4.8,0.856634942988152
