"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index"
"1","ltreb_bf_8.CSV",10.9229626298499,40,10.4,3.71602165324372,16,4.32897216438267,19.974,15.145225,6.43641316470969,8.05063291139241,0,0.664285714285714,67.7324924365809,5.85814778551971,5.7805360443121,3.43091422732432,"ltreb_bf_8.CSV",10.1238836140888,4.3639835968433,6.33593827282619,93.6640617271738,19.974,505.55,3.425,0.880841943299928
