"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index"
"1","ltreb_bp_54_2.CSV",8.25283824905708,40,6.975,3.68395652627746,15,4.6394369270419,16.742,13.075525,6.37675982211879,8.04809619238477,0,0.636111111111111,156.546071159142,8.93087431406016,8.76273673834849,3.21139395396518,"ltreb_bp_54_2.CSV",6.95194898015284,4.35143495966505,4.89909024364739,95.1009097563526,16.742,478.25,3.5,0.915339561125641
