"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index"
"1","rp73_2.CSV",5.76983113124875,40,5.025,1.93337934135262,9,2.42371099762327,12.946,8.574125,5.35316184771317,9.78988326848249,1,0.582142857142857,11.5995423769947,2.50888145726578,2.30327076358438,2.66425884423841,"rp73_2.CSV",5.45140896179932,2.31321299166301,14.675042041745,85.324957958255,12.946,505.55,2.675,0.811810248991925
