"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index"
"1","bp_98_1.CSV",5.11248377216645,50,4.42,2.07884887718458,10,2.41735392526622,12.414,7.552,4.01827149678027,8.10714285714286,3,0.626153846153846,14.8424402961433,2.59733526041497,2.8453980110256,3.04065882361581,"bp_98_1.CSV",4.84398033450934,2.39604079375474,29.9239996337332,70.0760003662668,12.414,436.94,3.3,0.888045320068781
