"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index"
"1","bs_40x.CSV",11.9721954444464,40,10.25,4.2066564047681,23,5.92347026665957,30.073,21.67,7.23403126152402,8.0183908045977,0,0.635483870967742,790.265143218276,21.4397706716911,18.1824469410355,3.843261008504,"bs_40x.CSV",11.1217968210469,5.95187460131489,1.76600441501104,98.233995584989,30.073,464.425,3.45,0.883831773161637
